player,shot_type,hit_type,hit_court_side,bounce_court_side,bounce_location_long,hit_velocity_x,hit_velocity_y,hit_velocity_z,bounce_y
guest,none,ground_stroke,near,far,no_mans_land,2.515,20.133,6.052,20.497
guest,none,ground_stroke,far,near,service_box,-0.487,-10.323,5.479,6.505
guest,none,ground_stroke,near,far,out,-0.153,25.574,4.031,25.427
guest,none,ground_stroke,far,far,no_mans_land,-1.101,-9.491,8.48,20.047
guest,none,ground_stroke,near,far,no_mans_land,0.745,18.563,5.428,21.685
guest,none,ground_stroke,far,near,no_mans_land,1.182,-15.512,6.101,2.05
guest,none,ground_stroke,near,near,service_box,0.236,6.475,11.104,6.828
guest,first_serve,first_serve,far,near,service_box,0.232,-29.846,-1.747,8.666
guest,return,ground_stroke,near,far,no_mans_land,0.762,16.328,6.98,20.628
guest,serve_plus_one,ground_stroke,far,far,no_mans_land,-0.177,-0.594,3.899,20.249
guest,return_plus_one,ground_stroke,far,near,no_mans_land,-2.798,-20.13,2.077,3.378
guest,in_play,ground_stroke,near,far,out,2.977,20.165,5.685,24.234
guest,in_play,ground_stroke,far,near,no_mans_land,-1.528,-21.51,3.39,1.896
guest,in_play,ground_stroke,near,far,out,1.182,26.954,3.624,24.63
guest,in_play,ground_stroke,far,near,no_mans_land,-1.542,-25.045,2.538,0.914
guest,in_play,ground_stroke,near,far,out,0.677,26.51,3.739,24.549
guest,in_play,ground_stroke,far,near,out,-1.169,-20.699,4.681,-1.966
guest,none,ground_stroke,near,far,no_mans_land,-0.664,13.391,8.028,20.508
guest,none,ground_stroke,near,far,no_mans_land,3.368,20.04,4.489,21.87
guest,none,ground_stroke,far,far,out,-0.801,-3.657,3.946,23.793
guest,none,ground_stroke,near,far,out,1.179,18.754,6.609,24.421
guest,second_serve,second_serve,far,near,no_mans_land,2.821,-12.917,5.9,3.683
guest,none,ground_stroke,far,near,no_mans_land,6.423,-26.914,1.971,0.788
guest,none,ground_stroke,near,near,service_box,-3.222,14.24,4.433,6.101
guest,first_serve,first_serve,near,far,service_box,6.362,30.167,-1.156,18.126
guest,none,ground_stroke,far,near,no_mans_land,0.248,-16.546,4.553,4.601
guest,second_serve,second_serve,near,far,service_box,6.797,24.582,-0.583,15.323
guest,return,ground_stroke,far,near,no_mans_land,0.32,-12.122,7.708,3.014
guest,first_serve,first_serve,near,far,no_mans_land,-1.559,35.811,-0.669,21.932
guest,second_serve,second_serve,near,far,service_box,-4.852,24.583,-0.384,16.464
guest,first_serve,first_serve,near,far,service_box,6.049,26.154,-0.535,17.212
guest,return,ground_stroke,far,near,no_mans_land,-0.163,-19.811,6.362,3.793
guest,first_serve,first_serve,near,far,no_mans_land,-2.266,36.641,-1.121,22.431
guest,second_serve,second_serve,near,far,no_mans_land,-3.689,32.407,-0.383,22.092
guest,return,ground_stroke,far,near,no_mans_land,-0.606,-13.75,5.756,5.438
guest,first_serve,first_serve,near,far,service_box,5.93,29.597,-1.048,17.96
guest,none,ground_stroke,far,far,out,-2.882,-2.296,10.168,25.475
guest,second_serve,second_serve,near,near,service_box,5.685,20.97,-1.095,10.56
host,first_serve,first_serve,far,far,no_mans_land,0.078,21.477,1.334,21.351
host,return,ground_stroke,far,near,no_mans_land,-0.11,-13.309,7.334,0.735
guest,serve_plus_one,ground_stroke,near,far,no_mans_land,0.58,14.812,8.536,21.145
host,return_plus_one,ground_stroke,far,near,no_mans_land,1.113,-20.279,3.609,1.156
guest,in_play,ground_stroke,near,far,out,-0.95,18.879,6.237,24.492
guest,first_serve,first_serve,near,far,service_box,6.368,26.628,-0.455,17.795
host,return,ground_stroke,far,near,service_box,-1.261,-11.191,6.571,7.072
guest,first_serve,first_serve,near,far,no_mans_land,-1.326,32.747,1.757,21.684
guest,return,ground_stroke,far,near,no_mans_land,-1.376,-16.877,4.574,2.341
guest,serve_plus_one,ground_stroke,near,far,out,1.54,18.298,6.806,23.849
guest,return_plus_one,ground_stroke,far,near,no_mans_land,-3.26,-29.886,0.674,2.367
guest,in_play,ground_stroke,near,far,no_mans_land,2.092,12.855,8.751,20.528
guest,in_play,ground_stroke,near,far,no_mans_land,-0.075,11.53,8.349,20.954
guest,in_play,ground_stroke,far,near,no_mans_land,2.696,-21.052,3.308,1.583
guest,in_play,ground_stroke,near,far,service_box,-0.747,13.91,6.441,17.843
guest,first_serve,first_serve,near,far,service_box,3.13,33.085,-2.12,17.297
guest,second_serve,second_serve,near,far,service_box,3.502,33.195,-2.094,16.866
guest,first_serve,first_serve,near,far,service_box,1.904,26.512,0.1,18.014
guest,return,ground_stroke,far,near,no_mans_land,2.884,-16.748,6.079,0.902
guest,first_serve,first_serve,near,far,no_mans_land,2.837,37.633,-1.77,20.239
guest,second_serve,second_serve,near,far,service_box,2.098,28.41,-0.776,17.932
guest,return,ground_stroke,far,near,no_mans_land,-2.816,-19.488,4.199,1.946
guest,serve_plus_one,ground_stroke,near,near,service_box,-1.542,-25.455,2.538,8.346
host,first_serve,first_serve,near,far,no_mans_land,-2.624,29.874,-0.603,18.568
host,first_serve,first_serve,near,far,no_mans_land,-0.097,27.671,0.002,18.701
host,second_serve,second_serve,near,far,no_mans_land,0.956,31.306,0.207,20.962
host,first_serve,first_serve,near,far,service_box,2.728,36.672,-2.437,18.09
guest,return,ground_stroke,far,near,service_box,-1.526,-17.04,3.179,7.778
host,none,feed,near,near,service_box,4.694,4.694,4.694,10.424
host,none,feed,near,near,service_box,6.482,6.482,6.482,5.66
guest,none,ground_stroke,far,near,out,-1.856,-14.084,5.811,-0.742
host,none,ground_stroke,near,far,no_mans_land,23.335,23.335,23.335,20.388
guest,first_serve,first_serve,far,near,no_mans_land,-3.899,-25.623,0.863,3.007
host,return,ground_stroke,near,far,no_mans_land,1.941,15.776,6.227,20.907
guest,serve_plus_one,ground_stroke,far,near,no_mans_land,3.789,-21.917,3.82,1.882
host,return_plus_one,ground_stroke,near,near,service_box,-6.045,11.513,5.454,7.248
host,none,feed,near,far,service_box,6.482,6.482,6.482,18.208
host,none,ground_stroke,near,far,service_box,20.117,20.117,20.117,18.075
host,none,ground_stroke,near,far,out,1.361,17.439,7.314,25.579
guest,none,ground_stroke,far,near,out,-0.572,-23.462,3.547,-2.019
host,none,ground_stroke,near,far,no_mans_land,-1.424,12.187,9.404,19.763
guest,none,ground_stroke,far,near,no_mans_land,3.756,-26.393,1.18,2.166
host,none,ground_stroke,near,near,no_mans_land,-18.15,10.126,5.344,5.336
host,none,ground_stroke,near,far,no_mans_land,2.869,16.133,6.961,20.972
host,none,ground_stroke,near,far,service_box,16.093,16.093,16.093,14.086
guest,first_serve,first_serve,far,near,service_box,26.733,26.733,26.733,6.139
host,return,ground_stroke,near,far,no_mans_land,3.756,14.537,7.212,21.631
guest,serve_plus_one,ground_stroke,far,near,no_mans_land,-2.501,-20.211,3.611,2.386
host,return_plus_one,ground_stroke,near,near,no_mans_land,10.653,7.007,10.671,1.904
host,first_serve,first_serve,far,near,service_box,-2.224,-9.064,6.41,9.32
guest,return,ground_stroke,near,far,out,-0.231,16.524,6.824,23.869
guest,none,ground_stroke,near,near,service_box,-1.313,6.992,8.759,8.539
guest,none,feed,near,far,no_mans_land,6.035,6.035,6.035,20.394
host,second_serve,second_serve,far,near,no_mans_land,-1.705,-15.993,5.28,1.16
guest,return,ground_stroke,near,far,no_mans_land,3.277,19.588,4.673,21.498
host,serve_plus_one,ground_stroke,far,near,service_box,2.534,-14.907,4.057,6.219
guest,return_plus_one,ground_stroke,near,far,out,-2.173,24.628,3.332,23.802
host,in_play,ground_stroke,far,near,no_mans_land,-1.666,-15.891,5.148,3.321
guest,in_play,ground_stroke,near,far,no_mans_land,1.511,20.14,5.089,21.459
host,in_play,ground_stroke,far,near,no_mans_land,-1.027,-21.246,2.896,3.123
guest,in_play,ground_stroke,near,far,no_mans_land,0.083,8.137,14.215,18.635
guest,none,ground_stroke,near,far,no_mans_land,-4.145,24.534,2.412,20.021
host,none,ground_stroke,far,near,service_box,0.687,-9.859,6.84,6.562
guest,none,ground_stroke,near,far,out,-1.157,18.249,5.358,24.017
guest,none,feed,near,far,service_box,4.694,4.694,4.694,18.288
host,first_serve,first_serve,far,near,service_box,-1.735,-20.879,1.892,5.625
guest,return,ground_stroke,near,far,no_mans_land,5.694,19.784,3.861,19.603
host,serve_plus_one,ground_stroke,far,near,no_mans_land,0.17,-19.587,3.458,2.384
guest,return_plus_one,ground_stroke,near,far,no_mans_land,0.188,22.829,3.755,21.636
host,in_play,ground_stroke,far,near,service_box,2.764,-10.462,6.544,7.194
guest,none,feed,near,near,no_mans_land,5.364,5.364,5.364,4.91
guest,first_serve,first_serve,near,far,no_mans_land,-3.591,36.433,-1.063,21.991
host,none,ground_stroke,far,near,no_mans_land,1.196,-19.911,4.951,0.886
guest,second_serve,second_serve,near,far,service_box,-1.326,23.276,-0.18,16.524
host,return,ground_stroke,far,far,service_box,-1.046,-13.219,2.955,18.126
guest,first_serve,first_serve,near,far,service_box,6.415,30.752,-0.978,18.278
host,return,ground_stroke,far,near,no_mans_land,-1.02,-15.364,6.089,2.438
guest,serve_plus_one,ground_stroke,near,far,no_mans_land,0.601,19.9,4.233,19.775
host,return_plus_one,ground_stroke,far,near,no_mans_land,-3.496,-18.475,3.794,1.17
guest,in_play,ground_stroke,near,far,no_mans_land,2.249,16.521,6.764,22.411
host,in_play,ground_stroke,far,near,no_mans_land,2.682,-21.954,3.612,1.251
guest,in_play,ground_stroke,near,far,no_mans_land,-2.853,18.947,4.864,20.193
host,in_play,ground_stroke,far,far,out,-0.963,-3.907,3.008,24.064
guest,in_play,ground_stroke,near,far,out,3.205,16.273,5.812,25.427
guest,first_serve,first_serve,near,far,no_mans_land,-1.681,38.125,-1.212,22.005
host,return,ground_stroke,far,near,no_mans_land,-2.031,-20.714,3.368,4.917
guest,serve_plus_one,ground_stroke,near,far,out,-1.174,20.773,5.3,24.052
host,return_plus_one,ground_stroke,far,near,no_mans_land,-0.953,-14.051,6.899,2.791
guest,in_play,ground_stroke,near,far,no_mans_land,2.035,20.084,6.255,20.507
host,in_play,ground_stroke,far,near,no_mans_land,1.762,-14.699,5.139,1.782
guest,in_play,ground_stroke,near,far,out,-1.222,15.735,6.971,24.113
host,in_play,ground_stroke,far,far,out,-3.027,-13.959,4.239,25.526
guest,first_serve,first_serve,near,far,service_box,6.547,26.902,-0.434,17.744
host,return,ground_stroke,far,near,no_mans_land,18.507,18.507,18.507,0.925
host,second_serve,second_serve,near,far,no_mans_land,-1.537,27.802,0.72,22.476
guest,return,ground_stroke,far,near,out,1.52,-21.705,4.164,-0.681
host,first_serve,first_serve,near,far,service_box,2.925,36.202,-3.046,17.121
guest,return,ground_stroke,far,near,no_mans_land,-1.621,-10.898,8.062,4.593
host,serve_plus_one,ground_stroke,near,far,service_box,5.152,11.705,5.284,17.322
host,first_serve,first_serve,near,far,service_box,-3.189,28.335,-0.825,17.655
guest,return,ground_stroke,far,near,no_mans_land,2.818,-17.104,5.876,0.443
host,serve_plus_one,ground_stroke,near,near,no_mans_land,-7.331,8.325,7.926,1.204
guest,return_plus_one,ground_stroke,near,far,no_mans_land,0.639,16.774,5.952,19.885
guest,in_play,ground_stroke,far,near,out,1.71,-22.331,3.955,-1.819
guest,in_play,ground_stroke,near,far,no_mans_land,20.921,20.921,20.921,21.676
guest,first_serve,first_serve,near,far,no_mans_land,3.201,33.894,-1.112,20.111
guest,second_serve,second_serve,near,far,service_box,3.029,31.921,-0.953,18.102
guest,return,ground_stroke,far,near,service_box,1.805,-21.853,1.635,6.033
guest,serve_plus_one,ground_stroke,near,far,no_mans_land,-0.978,14.322,8.617,20.35
guest,return_plus_one,ground_stroke,far,near,service_box,-3.244,-18.171,2.157,5.538
guest,in_play,ground_stroke,near,far,out,1.138,18.841,7.21,25.825
guest,in_play,ground_stroke,far,near,no_mans_land,-0.799,-23.521,2.47,1.611
guest,in_play,ground_stroke,near,far,no_mans_land,1.451,17.211,6.001,20.479
guest,in_play,ground_stroke,near,near,service_box,-3.141,19.106,0.505,7.31
guest,in_play,ground_stroke,near,near,out,-4.987,25.602,-0.31,-0.22
host,first_serve,first_serve,near,far,service_box,1.656,30.289,-1.216,17.005
guest,return,ground_stroke,far,near,no_mans_land,2.389,-23.681,2.268,4.898
host,serve_plus_one,ground_stroke,near,far,no_mans_land,-0.322,21.588,4.428,20.843
guest,return_plus_one,ground_stroke,far,near,service_box,-2.738,-16.541,3.28,7.442
host,in_play,ground_stroke,near,far,no_mans_land,-0.812,15.867,6.392,20.88
guest,in_play,ground_stroke,far,near,no_mans_land,17.703,17.703,17.703,0.444
host,in_play,ground_stroke,near,far,no_mans_land,-1.264,15.502,7.036,21.338
host,in_play,ground_stroke,near,far,no_mans_land,-2.07,12.736,8.389,20.175
host,in_play,ground_stroke,near,near,service_box,1.889,6.955,8.233,8.057
host,first_serve,first_serve,near,far,service_box,1.989,33.848,-2.616,16.866
guest,return,ground_stroke,far,near,no_mans_land,-3.114,-21.152,4.086,0.816
host,serve_plus_one,ground_stroke,near,far,out,-0.864,18.265,7.178,24.981
host,return_plus_one,ground_stroke,near,near,service_box,-0.591,20.948,2.111,6.305
host,first_serve,first_serve,near,far,service_box,-2.331,20.355,-0.716,13.068
host,second_serve,second_serve,near,far,service_box,-2.431,25.925,-0.238,17.655
guest,return,ground_stroke,far,near,no_mans_land,0.09,-18.999,4.152,2.874
host,serve_plus_one,ground_stroke,near,far,no_mans_land,1.129,16.813,6.017,20.778
guest,return_plus_one,ground_stroke,far,near,no_mans_land,-4.494,-28.226,1.313,3.411
host,first_serve,first_serve,near,far,service_box,1.791,27.671,-0.093,18.205
guest,return,ground_stroke,far,near,out,-0.393,-21.418,4.468,-1.47
host,serve_plus_one,ground_stroke,near,near,no_mans_land,-1.872,6.679,11.941,2.37
host,return_plus_one,ground_stroke,near,far,no_mans_land,2.218,15.811,7.141,20.602
guest,in_play,ground_stroke,far,near,service_box,-1.939,-22.98,0.679,6.18
host,none,feed,near,near,no_mans_land,4.694,4.694,4.694,0.729
host,none,ground_stroke,near,far,no_mans_land,-0.634,13.465,8.362,20.827
guest,none,ground_stroke,far,near,service_box,1.725,-24.977,0.171,6.178
host,none,ground_stroke,near,far,out,-1.911,14.149,8.795,24.277
guest,none,ground_stroke,far,near,service_box,20.117,20.117,20.117,5.581
host,none,ground_stroke,near,far,no_mans_land,1.832,16.846,7.077,21.984
host,none,ground_stroke,near,near,out,-2.907,14.157,2.146,-0.755
host,none,feed,near,far,no_mans_land,6.259,6.259,6.259,20.502
host,none,feed,near,near,out,6.482,6.482,6.482,-1.975
host,none,feed,near,far,no_mans_land,5.588,5.588,5.588,19.326
guest,second_serve,second_serve,far,near,no_mans_land,10.307,-49.295,-3.728,3.587
guest,return,ground_stroke,near,near,no_mans_land,-8.81,7.668,8.724,2.091
guest,serve_plus_one,ground_stroke,near,far,no_mans_land,0.414,17.295,6.879,19.968
guest,return_plus_one,ground_stroke,far,near,out,4.691,-24.398,2.486,-0.956
guest,none,ground_stroke,near,far,no_mans_land,0.044,15.022,7.762,20.72
host,none,ground_stroke,far,near,no_mans_land,-2.301,-19.246,3.394,1.783
guest,none,ground_stroke,near,far,no_mans_land,0.782,17.962,5.467,20.409
host,none,ground_stroke,far,near,no_mans_land,-1.44,-22.617,2.588,2.541
guest,none,ground_stroke,near,far,out,1.653,19.103,6.198,25.075
host,first_serve,first_serve,far,near,service_box,-1.895,-18.067,1.864,7.446
guest,return,ground_stroke,near,far,no_mans_land,2.647,15.407,7.924,21.916
host,serve_plus_one,ground_stroke,far,near,no_mans_land,2.013,-14.015,5.327,3.624
guest,return_plus_one,ground_stroke,near,far,out,-2.502,16.02,7.445,24.765
guest,none,ground_stroke,near,far,out,2.084,15.882,8.379,25.825
host,first_serve,first_serve,far,near,no_mans_land,-1.552,-15.473,4.46,3.941
guest,return,ground_stroke,near,far,no_mans_land,2.229,17.709,6.462,18.912
host,serve_plus_one,ground_stroke,far,near,no_mans_land,-0.395,-12.455,5.386,1.482
guest,return_plus_one,ground_stroke,near,far,no_mans_land,1.098,13.433,8.713,18.35
host,in_play,ground_stroke,far,near,service_box,7.542,-29.745,-4.334,7.089
guest,in_play,ground_stroke,near,far,no_mans_land,-2.831,14.896,7.932,21.778
host,in_play,ground_stroke,far,near,no_mans_land,4.538,-34.258,0.832,2.962
guest,in_play,ground_stroke,near,far,out,-2.094,18.511,5.938,24.492
host,in_play,ground_stroke,far,near,no_mans_land,1.925,-28.984,0.582,3.46
guest,in_play,ground_stroke,near,far,no_mans_land,-0.217,13.327,8.694,19.33
host,in_play,ground_stroke,far,near,service_box,-2.943,-20.532,0.549,5.592
guest,in_play,ground_stroke,near,far,no_mans_land,0.889,25.017,3.735,21.978
host,in_play,ground_stroke,far,far,out,-2.687,-17.464,6.696,24.63
host,in_play,ground_stroke,far,near,out,0.686,-27.056,-4.528,-1.862
guest,first_serve,first_serve,near,far,service_box,-2.203,30.975,-1.553,17.636
host,return,ground_stroke,far,near,no_mans_land,-2.795,-11.739,7.126,4.845
guest,first_serve,first_serve,near,far,no_mans_land,23.246,23.246,23.246,18.69
guest,first_serve,first_serve,near,far,no_mans_land,-1.341,36.549,-1.296,21.533
host,return,ground_stroke,far,near,no_mans_land,23.335,23.335,23.335,1.764
guest,first_serve,first_serve,near,far,service_box,7.642,31.45,-2.194,16.0
host,return,ground_stroke,far,near,service_box,-0.402,-14.244,5.256,7.209
guest,serve_plus_one,ground_stroke,near,far,no_mans_land,1.213,22.061,6.013,21.004
host,return_plus_one,ground_stroke,far,near,out,1.221,-14.25,6.481,-0.933
guest,first_serve,first_serve,near,far,service_box,-2.365,32.185,-1.05,18.053
guest,return,ground_stroke,far,near,service_box,0.657,-16.174,3.716,7.442
guest,serve_plus_one,ground_stroke,near,near,service_box,0.556,17.867,3.012,5.637
guest,first_serve,first_serve,near,far,service_box,2.832,37.294,-2.784,17.349
guest,return,ground_stroke,far,near,service_box,-1.164,-18.161,2.959,7.269
guest,serve_plus_one,ground_stroke,near,near,out,0.384,9.386,7.516,-0.564
guest,first_serve,first_serve,near,far,service_box,-2.125,26.462,0.309,18.183
guest,return,ground_stroke,far,near,no_mans_land,0.214,-18.627,4.014,3.97
guest,serve_plus_one,ground_stroke,near,far,out,0.118,20.515,5.531,24.815
guest,return_plus_one,ground_stroke,far,near,no_mans_land,-0.119,-27.187,2.232,3.558
guest,in_play,ground_stroke,near,far,out,3.161,19.704,5.598,24.101
guest,first_serve,first_serve,near,far,service_box,2.74,36.84,-2.694,18.08
guest,return,ground_stroke,far,near,service_box,-0.368,-9.854,6.438,8.651
guest,first_serve,first_serve,near,far,service_box,1.605,31.587,-1.806,18.001
guest,return,ground_stroke,far,near,no_mans_land,0.596,-19.422,3.848,3.772
guest,serve_plus_one,ground_stroke,near,far,out,0.268,19.44,5.794,24.529
guest,return_plus_one,ground_stroke,far,near,no_mans_land,2.01,-25.427,2.302,2.627
guest,in_play,ground_stroke,near,far,out,-1.331,20.961,5.595,24.04
guest,in_play,ground_stroke,far,near,no_mans_land,1.82,-27.339,2.328,1.885
guest,in_play,ground_stroke,near,far,out,-1.455,22.079,5.309,25.043
guest,in_play,ground_stroke,far,near,no_mans_land,-3.561,-27.692,1.018,2.336
guest,first_serve,first_serve,near,far,service_box,3.534,36.036,-3.473,16.094
guest,first_serve,first_serve,near,far,service_box,2.298,28.835,-1.264,17.297
guest,none,ground_stroke,far,near,no_mans_land,0.424,-25.139,2.565,3.092
guest,second_serve,second_serve,near,far,service_box,2.223,27.933,-0.737,16.524
host,first_serve,first_serve,far,near,service_box,-6.911,-25.895,-0.769,6.963
guest,return,ground_stroke,near,far,no_mans_land,6.058,19.77,4.368,19.524
host,serve_plus_one,ground_stroke,far,near,no_mans_land,1.848,-27.429,2.238,4.025
